11751,11110,11751,11109,04539,04639,43015,11983,11453,20112,43016,42178,11113,11752,04016,11196,11778,43215,04640,11344,36618,04114
11729,11729,11056,03091,09292,05051,11714,09279,09229,06023,04023,09240,06428,22957,16059,09191,03142,06404,09241,09236,09238,22914
13156,13156,13428,13890,13864,13892,13421,13424,13434,13878,13415,23590,13418,13893,23598,13884,13888,13865,13407,13368,23605,13069
13285,13285,23098,13982,13383,23096,23086,13351,13980,23084,23085,23097,13384,23083,23082,13500,13981,13501,13354,23081,13352,23070
13293,13293,23068,13294,13349,23067,13359,13356,23088,23089,23087,13520,13523,13519,13499,13946,23066,23082,23516,23083,23093,23095
13294,13294,13293,13520,13519,23087,23068,13349,13946,23066,13356,13359,23088,13523,23089,23516,23067,13499,13648,23083,23082,13943
13317,13317,23563,13345,13869,13398,13348,13361,13388,13364,23562,23558,13893,13415,13878,23622,05220,13897,13865,13407,23605,13069
13320,13320,11897,11602,06036,11954,05277,09072,05075,05079,05308,11870,11493,14605,03236,03235,11471,09217,35155,05104,06409,19070
13322,13322,17184,05642,13890,05174,13156,13434,13428,13864,07043,13069,17346,13892,13418,17014,23598,23605,13407,23557,13897,13865
13150,13150,13361,13796,13933,13382,13388,13367,13816,13348,13812,13317,13342,13804,23563,13869,13810,13055,13818,13345,13886,13373
13323,13323,06468,11643,25027,11812,11306,06027,09026,01053,09036,01017,11810,11303,09063,09033,11887,11546,18951,03050,06471,11578
13324,13324,07050,07069,07037,10085,10899,10945,10954,07038,07022,07068,10021,10073,10937,07074,10023,10131,07047,10081,10188,10227
13325,13325,11131,11760,11125,11757,11124,11548,11876,11510,11846,11424,11655,11875,11508,11236,11791,11782,11130,11507,07014,11234
13326,13326,02009,05172,11974,11962,13327,25012,11517,43345,11875,11508,11655,11548,11125,11757,11131,11760,13325,11124,11876,11510
13327,13327,11962,11974,25012,02009,11517,13326,43345,11875,11508,11655,11548,11125,11757,11131,11760,13325,11124,05172,11876,11510
14028,14028,19280,14297,14543,14288,14460,11906,11907,09253,11590,14145,14381,14400,14147,14148,14149,14144,14370,14201,14209,20027
14034,14034,14037,14550,14551,43158,19337,19351,14352,14355,14050,14049,19868,19163,18372,43026,04047,19283,14628,19336,19335,14155
14037,14037,14550,14551,19351,14034,43158,19337,14352,14355,14049,19868,19163,18372,43026,14050,04047,19283,14628,19335,19336,14155
14049,14049,19868,19163,18372,43026,14352,14355,43158,19337,19351,14037,14550,14551,14034,14050,04047,19283,14628,19335,19336,14155
14050,14050,14034,14037,14550,14551,43158,19337,19351,14352,14355,14049,19868,19163,18372,43026,04047,19283,14628,19336,19335,14155
14057,14057,14084,19175,14264,19324,06183,19322,06455,20029,02048,14106,01124,20400,18169,09016,06494,20421,08121,06480,02053,19128
14084,14084,14057,19175,19324,19322,14264,06183,06455,20029,02048,14106,20400,01124,18169,09016,20421,06494,08121,19128,06480,02053
14096,14096,09016,06494,14305,06495,14084,14057,19324,19322,19175,14264,06183,06455,20029,14106,20013,02048,20400,01124,18169,20030
14106,14106,06494,14084,14057,19175,19128,14555,08121,19324,14264,19322,20445,20545,06183,06455,20029,09016,20030,20037,02048,19345
11223,11223,11786,11816,11800,11273,11165,11422,11253,03109,11203,11208,11161,11645,03108,11891,11569,11271,11799,11087,11736,11086
11226,11226,11026,11735,11084,19294,11082,09161,20410,09270,03210,03098,09252,06474,01067,19366,06049,06449,43401,07080,11209,05065
11232,11232,11789,11446,11644,11863,11845,11423,02044,03053,03054,11520,11487,11152,11204,11781,05022,11116,03055,43387,08106,03084
11234,11234,05028,07014,11507,11130,11782,11236,11791,14315,11126,11856,11464,06101,11820,11463,03100,11846,11424,11568,11581,11164
11236,11236,11791,11782,11130,11507,11234,07014,11846,11424,11876,11510,05028,14315,11124,13325,11131,11760,11125,11757,11126,11856
11241,11241,11242,11793,09150,03179,03170,03172,09318,09136,09316,03171,09084,09320,03166,09319,09266,09274,19013,11137,09116,03145
11242,11242,11793,11241,09150,09318,09084,03179,09319,09320,03170,09274,09116,09316,03172,09209,09266,09317,03116,03166,03115,11137
11243,11243,10225,10066,10947,11265,11992,10950,10069,03002,03003,10061,10222,10218,10952,10943,03009,10944,11263,13340,10060,05296
11245,11245,11087,11736,11891,11569,11162,11768,22953,11512,11253,11645,11422,11800,11273,11893,11577,11223,11786,11203,11827,11351
11246,11246,11632,11969,03104,03105,06040,09024,06169,06072,03082,06217,03069,11848,11419,06099,11578,06039,06471,11887,11546,11091
11247,11247,11795,11811,11305,11015,11557,18330,11529,11707,09220,09291,18241,06472,06425,11308,06967,11011,09219,11304,11019,11709
11752,11752,42178,35179,11113,11923,04016,11453,12147,11141,36617,11043,42230,11826,11345,12588,12086,12586,43215,04640,12085,12585
11754,11117,11754,11894,11584,04665,03303,03282,03085,04128,03073,03084,03055,11156,11116,11869,11491,11292,08032,08204,04690,08106
11757,11125,11757,11131,11760,13325,11548,11124,11876,11510,11846,11424,11655,11875,11508,11236,11791,11782,11130,11507,07014,11234
11758,11758,11128,11759,11866,11486,05027,03099,11581,11568,11485,03100,11892,11575,11463,11164,11769,11820,06101,11270,11854,11458
11759,11128,11759,11758,11866,11486,05027,03099,11581,11568,11485,03100,11892,11575,11463,11164,11769,11820,06101,11270,11854,11458
11760,11131,11760,13325,11125,11757,11124,11548,11876,11510,11846,11424,11655,11875,11508,11236,11791,11782,11130,11507,07014,11234
11761,11136,11761,11137,11138,11762,11135,14287,09409,09128,09320,19415,09316,43404,14242,03117,09152,14334,14296,09126,09400,09319
11762,11138,11762,43404,11136,11761,09130,19422,11134,14287,09126,09154,09059,09153,09128,09124,09120,03167,09123,14243,14282,03265
11764,11144,11764,11060,11813,11252,06192,04020,11888,11547,11061,11731,18147,06015,03093,09105,15160,09237,03077,11884,11530,06426
11765,11148,11765,43387,11271,11799,11086,03283,11152,05022,03108,11147,11161,03109,11165,11208,11816,11203,02044,11223,11786,11800
11767,11158,11767,03274,11023,11710,03934,01002,01001,01145,11943,06067,11917,06022,11959,03114,11921,03206,08436,08132,08130,06068
11768,11162,11768,11245,11087,11736,11512,11891,11569,11893,11577,22953,11827,11351,11251,11514,11645,11253,11422,11800,11273,11647
11769,11164,11769,11463,11568,11856,11464,03099,11581,03100,11758,11128,11759,11866,11486,11892,11575,11820,05027,06101,11126,11270
11770,11168,11770,09251,09284,09096,05018,11180,19241,06012,18308,09223,05015,09367,06975,06150,11181,11775,09221,09283,06164,06010
11771,11170,11771,09040,06456,11174,11772,09070,09008,09078,09003,05096,04367,06499,19036,05099,03163,11349,09134,06417,05080,05083
11772,11174,11772,04367,06499,11176,11773,01072,11170,11771,19036,09040,05141,05142,06456,11206,05147,09070,05096,05046,06053,11349
11773,11176,11773,11174,11772,05141,06499,04367,01072,27000,11860,11476,19400,05142,11878,11519,05061,19036,06500,03135,11206,07017
13340,13340,13804,03002,03003,13367,13928,10225,13796,03009,13361,13897,10069,11243,07042,13840,10066,10950,11992,13865,03008,13342
13341,13341,16038,19218,19118,12132,12632,20446,16051,11413,19151,09095,06076,06075,14631,43343,14204,02020,18363,19147,03014,20033
13342,13342,13933,07042,05167,10056,13796,13829,13928,13840,10972,13348,13816,13812,13150,13361,05284,13804,10002,13367,13818,13810
13345,13345,13398,13869,23558,23622,13317,13364,23605,13388,13407,13893,13069,13415,13878,13890,13368,13884,13888,13897,23563,13886
13347,13347,13424,03010,23590,13878,13415,23557,13418,13421,23598,13893,13364,07043,13398,13350,13407,13156,23605,13890,13360,13428
13348,13348,13317,13361,11264,05284,13796,13933,15235,13150,05167,23563,13342,13373,15234,13869,05220,13388,13812,13055,13367,13865
13349,13349,13293,23088,23089,13294,23068,13523,13356,23067,23087,13499,13946,13520,13519,13649,13359,13647,13648,23066,23093,23095
13350,13350,23557,13418,23590,23598,07043,17014,17343,13424,13347,20031,13360,13407,23605,17012,13434,03010,19051,19816,23562,13415
13351,13351,13501,13383,13285,23098,23096,23086,23084,13500,23083,23081,13980,13352,13982,23082,23085,23075,13502,23078,23072,23090
13352,13352,23081,23083,13351,13383,23066,23096,23082,23516,13501,13285,23098,13980,13500,13943,13982,23087,13946,13294,13520,23084
13354,13354,23085,23086,23070,13502,23077,23097,23071,13384,13500,23098,13285,23079,13981,23080,23090,13351,23091,23084,23078,13501
14119,14119,14633,03154,11814,11313,11312,06050,06025,09246,03066,06066,03068,43595,09022,09021,25030,03296,03083,03059,06077,15117
14121,14121,14157,14130,19206,19360,14636,09256,02053,06480,06475,06476,14143,14151,14552,14237,14006,14003,14350,12116,09257,09018
14130,14157,14130,14121,19206,19360,14636,09256,02053,14143,14151,06480,06475,06476,14552,14237,14006,14350,14003,12116,09257,09018
14136,14136,19108,19172,14416,19116,19107,14376,19129,19173,14146,19099,19176,14367,14411,14429,02052,19106,08101,14145,14400,19365
14143,14143,14151,06475,06476,14552,14237,14006,14350,14003,12116,19173,14376,19176,14146,14429,14411,19206,14367,19099,14157,14130
14144,14144,14147,14148,14149,14381,14400,14145,14370,14201,14209,20027,04659,20055,14640,19173,19176,14367,14411,14429,14146,14376
14145,14145,14400,14381,14144,14147,14148,14149,14370,14201,14209,20027,04659,20055,14640,19108,14416,19280,19172,19336,14376,19335
14146,14146,19173,19176,14411,19099,14429,14367,14376,19129,14416,19172,19108,02052,14136,19116,19107,19106,08101,14147,14148,14149
14147,14147,14148,14149,14144,14381,14400,14145,14370,14201,14209,20027,04659,20055,14640,19173,19176,14411,14429,14146,19335,19099
14148,14147,14148,14149,14144,14381,14400,14145,14370,14201,14209,20027,04659,20055,14640,19173,19176,14411,14429,14146,19335,19099
14149,14147,14148,14149,14144,14381,14400,14145,14370,14201,14209,20027,04659,20055,14640,19173,19176,14411,14429,14146,19335,19099
14151,14143,14151,06475,06476,14552,14237,14006,14350,14003,12116,19173,14376,19176,14146,14429,14411,19206,14367,19099,14157,14130
14154,14154,14156,14629,14630,19051,19816,10973,17134,17143,18217,17343,17083,17344,14625,17104,07081,13360,17224,10119,20061,17035
14155,14155,19335,19336,14414,14460,14037,14550,14551,14352,14355,14034,19351,14147,14148,14149,14144,14381,43158,19337,14049,19868
14156,14156,14154,14629,14630,19051,19816,10973,17134,17143,18217,17343,17083,17344,14625,17104,07081,13360,17224,10119,20061,17035
11250,11250,22955,04631,09181,18326,03286,35156,11591,06071,11821,04612,04614,04613,04585,04610,04611,01003,03209,11918,11919,09032
11251,11251,11827,11351,11514,11893,11577,11647,11162,11768,11512,11457,11817,11323,22953,11245,11891,11569,11087,11736,11461,11645
11252,11252,11888,11547,09105,06015,03093,11813,11884,11530,11144,11764,04020,09237,03136,06192,11060,15160,03077,11143,03140,11886
11253,11253,11422,11645,11891,11569,11800,11273,11223,11786,22953,11087,11736,11816,11512,11245,11203,11165,11208,03109,11162,11768
11255,11255,11430,11564,09059,19423,09119,09120,09121,09315,11429,43388,11850,11431,09183,11352,11889,14287,19422,09130,11565,19045
11260,11260,11263,11265,10166,11261,11797,10944,10060,10165,05296,13864,10952,10943,11992,03010,13421,10218,13892,10061,10222,13865
11261,11261,11797,11260,11263,10060,11992,05296,10944,10166,10165,10952,10943,11265,10218,10061,10222,03010,13421,13878,13864,13865
11263,11263,11265,11260,10166,10944,10165,10060,11992,05296,10952,10943,11261,11797,10218,10061,13864,10222,13421,15234,13892,13865
11264,11264,13348,15234,10165,15235,07900,10166,05220,03010,05284,13317,13347,11992,11261,11797,23562,13878,11263,13415,13421,13869
11265,11265,11263,11992,10944,11260,10166,10060,10952,10943,11243,10165,05296,10218,10061,10222,10066,11261,11797,10947,13864,03002
11266,11266,16424,16123,16124,20646,22908,20635,05182,20629,20624,42182,20420,23572,20481,19349,05200,19083,18042,10973,23631,16072
11267,11267,10139,07045,10184,03009,10068,10069,10225,07026,03005,10202,10224,10182,10065,11243,03002,03003,10077,03008,11269,11798
11268,11268,15070,15261,15071,10004,04542,04574,04575,10130,15029,04002,15028,04609,10137,10089,15121,10088,15114,10075,15036,15126
11269,11269,11798,03005,04001,04520,07028,10151,10152,07031,10185,10182,07026,10147,07045,11267,10134,07065,10184,10183,10168,10199
11270,11270,11854,11458,11892,11575,11207,11485,11461,05027,11866,11486,11758,11128,11759,11164,11769,03099,11817,11323,14309,11568
11271,11271,11799,11086,11148,11765,03108,43387,03283,11161,11165,03109,05022,11147,11208,11816,11152,11203,11223,11786,11800,11273
11273,11800,11273,11223,11786,11203,11208,11165,11253,11816,11161,11422,11891,11569,03109,11645,11087,11736,03108,11086,11271,11799
11774,11179,11774,11178,19034,09100,06966,06419,06044,09247,06559,09099,42171,43098,11167,11872,11502,09076,06463,06065,20422,20018
11775,11181,11775,09283,09367,06975,06150,11180,22905,06412,06461,09096,20422,20018,20016,20020,20014,06402,06463,09099,05140,43098
11778,11196,11778,43215,04640,36618,09132,11983,09057,11206,43016,03959,09134,11724,11725,09050,09009,05147,09131,05045,18090,05142
11781,11204,11781,11520,11156,11116,11487,03055,04128,04665,03084,03053,03054,03085,03303,11845,11423,11894,11584,11117,11754,08204
11782,11782,11130,11507,11236,11791,07014,11234,11846,11424,11876,11510,05028,14315,11124,11126,13325,11131,11760,11856,11464,11125
11783,11210,11783,06493,09052,09004,09006,03120,07046,07079,09005,09019,11172,09304,06430,06043,03222,13355,09272,11209,09269,05314
11786,11223,11786,11816,11800,11273,11165,11422,11253,03109,11203,11208,11161,11645,03108,11891,11569,11271,11799,11087,11736,11086
11789,11789,11232,11446,11644,11863,11845,11423,02044,03053,03054,11520,11487,11152,11204,11781,05022,11116,03055,43387,08106,03084
11791,11236,11791,11782,11130,11507,11234,07014,11846,11424,11876,11510,05028,14315,11124,13325,11131,11760,11125,11757,11126,11856
11793,11242,11793,11241,09150,09318,09084,03179,09319,09320,03170,09274,09116,09316,03172,09209,09266,09317,03116,03166,03115,11137
11795,11247,11795,11811,11305,11015,11557,18330,11529,11707,09220,09291,18241,06472,06425,11308,06967,11011,09219,11304,11019,11709
11797,11261,11797,11260,11263,10060,11992,05296,10944,10166,10165,10952,10943,11265,10218,10061,10222,03010,13421,13878,13864,13865
11798,11269,11798,03005,04001,04520,07028,10151,10152,07031,10185,10182,07026,10147,07045,11267,10134,07065,10184,10183,10168,10199
11799,11271,11799,11086,11148,11765,03108,43387,03283,11161,11165,03109,05022,11147,11208,11816,11152,11203,11223,11786,11800,11273
13359,13359,23068,13356,13293,23066,23067,13294,13499,23087,13520,13519,13349,23089,23088,13523,23082,13946,23083,23516,23095,23093
13360,13360,23562,23557,17343,13350,13347,23567,23612,17012,17083,13398,17014,23563,13407,23605,07043,13415,13418,13878,23590,13893
13361,13361,13796,13388,13367,13150,13869,13317,13886,13897,13348,13933,13069,13865,13884,23558,13888,13368,13345,13364,13804,13398
13364,13364,13368,13888,13884,13398,23558,13893,13415,13878,13407,23605,13886,23622,13869,13388,13069,13345,13421,13347,13890,13865
13367,13367,13796,13361,13804,13340,13928,13388,13150,13897,13886,13933,13069,13865,13869,03002,03003,13342,13884,13888,13368,13348
13368,13368,13884,13888,13886,13069,13364,23558,13892,13865,13893,13388,13415,13421,13878,13156,23622,13869,13398,13407,23605,13897
13355,13355,21465,11172,09005,09006,06493,05014,21466,11210,11783,11609,09004,05314,05011,09269,07039,07079,11081,11734,09133,07046
13356,13356,13499,23089,23087,23088,23068,13359,13293,23066,23067,13294,13349,13520,13519,13523,13946,23082,13648,23516,13649,23083
13373,13373,23571,23568,13055,23602,23563,23614,23572,13814,23569,23633,23567,23626,13812,13810,13382,23612,13930,13317,13391,13918
09251,09251,11168,11770,09284,09096,11180,05018,09367,09223,19241,18308,06975,06150,06012,05015,11181,11775,09283,09221,22905,06402
09252,09252,11209,11735,11026,19312,19294,11084,03098,19366,11226,07080,20410,06043,42181,09272,09161,06430,19263,01067,09019,14545
09253,09253,14288,14350,11590,09257,09256,14552,14143,14151,06475,06476,14237,14006,12116,14003,19116,14136,19108,19172,19107,14416
09254,09254,19300,06495,09135,06445,20006,90240,14096,20013,06116,14305,15172,20316,09016,06494,06489,19202,20030,08299,09294,19227
09256,09256,09257,19206,14157,14130,19360,14121,14636,09253,09018,19296,14350,14237,14552,06475,06476,06480,14143,14151,02053,14006
09257,09257,09256,09253,14288,19206,09018,14157,14130,19360,14121,19296,14636,11590,14350,14237,14006,14552,06475,06476,06480,14143
09259,09259,15155,11298,19404,18235,18949,36617,16028,19076,14175,19039,16033,16333,19045,19085,11007,18167,19080,05321,14229,12087
09260,09260,09133,04022,09267,09269,09054,01069,09268,11081,11734,09304,11609,11080,09092,09052,11210,11783,09091,27001,13355,21465
09262,09262,09257,09256,09253,11590,14288,09018,19206,14157,14130,19360,14121,19296,14636,14350,12116,14552,14237,06475,06476,06480
09250,09250,11976,09202,03130,09221,09149,09223,09200,09203,11333,11032,11168,11770,09251,03142,03122,09097,06012,09243,19241,09206
09266,09266,09318,03172,03168,09060,03145,03144,09160,03170,19013,09209,03179,03280,11242,11793,09274,11241,09084,09159,09116,03157
09267,09267,09269,09268,11081,11734,11080,09304,07046,07079,04022,09272,09004,27001,09260,21465,11210,11783,03297,15162,03098,06149
09268,09268,09269,09267,11081,11734,11080,09304,07046,07079,09272,04022,09004,03159,03222,11210,11783,09260,27001,03129,21465,03143
09269,09269,09267,09268,11081,11734,11080,09304,07046,07079,09272,09004,04022,11210,11783,27001,21465,09260,15162,06493,03222,03297
09270,09270,09161,03210,11828,11674,11356,09275,11026,06449,11226,11357,11355,11358,11028,43401,04635,11735,01067,09273,19366,11399
09272,09272,03222,07046,07079,09304,07080,11209,06430,03098,11080,09019,03120,06043,09252,03159,09269,11084,15162,09268,11081,11734
09273,09273,03001,11398,11403,11355,11370,09275,11399,11828,11674,11353,11833,11367,11357,09294,11358,11895,11594,11400,11356,11216
10220,10220,10020,10036,10024,10216,10217,10044,10226,10027,10204,10207,10213,10052,10032,10043,10048,10978,10975,10212,07066,10038
10222,10222,10061,10218,10943,10952,10060,05296,10944,11992,10066,10947,11265,13897,11263,13869,10950,13865,11243,13421,13415,13878
10224,10224,10065,10202,10010,10077,10062,10199,03008,15019,10184,10139,07045,10069,10068,07026,15192,10181,10002,03009,10182,10052
10225,10225,10069,11243,10950,10066,03009,03002,03003,10947,13340,10062,11992,10139,13804,10065,10184,11267,13928,10061,10222,10218
10226,10226,10024,10052,10020,10217,10036,10216,10213,10027,10051,10220,10002,10214,10084,10055,10211,15192,10080,10212,10978,10003
10227,10227,10188,10026,10073,10023,07035,10937,10058,10025,10093,10974,10087,10212,10009,10046,07002,07050,10013,10038,10977,10021
08426,08426,43541,01054,19089,22956,08125,08131,08425,08437,08133,08129,08423,01050,08424,08428,01056,08434,08429,08123,06004,21018
08428,08428,08424,08434,08429,08129,08423,08437,08133,08425,08131,08123,06004,01050,18938,08125,09218,01054,19089,18155,11052,01056
08429,08429,08434,08428,08424,08123,08129,08423,08437,08133,08425,08131,06004,01050,18155,18953,18238,01056,05004,08227,14415,18938
08431,08431,08432,08433,08426,01006,22956,43541,19089,19090,08510,25039,01054,01056,01050,43274,01138,08131,08425,08437,08133,08123
08432,08432,08431,08433,08426,01006,22956,43541,19089,19090,08510,01056,01054,25039,01050,43274,08123,01138,08131,08425,08437,08133
09274,09274,09084,09159,11826,11345,09318,11242,11793,03233,09160,09266,09302,11241,11344,09209,19013,09150,12167,09116,09167,03172
09275,09275,11828,11674,11357,11358,09273,11403,11355,09270,11356,11370,03210,11398,09161,11399,03001,11354,11402,11134,11400,11833
09277,09277,11861,11478,11858,11468,09112,06070,09176,11112,18237,11300,11818,11327,11948,22906,18401,22954,06018,09027,18362,11809
09278,09278,09281,11935,11949,09111,09068,03044,11977,06967,06472,11308,09219,09226,18398,09220,11529,08119,18330,11015,11557,09282
09279,09279,03142,09240,09191,06023,09241,09229,05051,09236,09292,09243,06428,06404,22957,11714,09238,22914,11729,06498,11056,05052
09281,09281,09278,11935,11949,09111,09068,03044,11977,06967,06472,11308,18398,09226,09219,08119,09220,11529,18330,09282,11015,11012
09282,09282,11818,11327,18362,11012,11705,22906,08119,11809,11301,01052,11114,11935,11949,06070,09176,22954,09226,11977,09111,18208
09283,09283,06975,06150,09367,11181,11775,22905,06412,06461,06402,11180,20016,20014,20020,20422,20018,09046,09096,11050,03121,06463
09284,09284,09251,11168,11770,09096,05018,11180,19241,18308,06012,09367,06975,06150,09223,05015,09283,11181,11775,09221,06010,22905
09286,09286,21138,42140,21026,09442,19009,19230,01206,11626,42193,23608,01070,11391,11398,04528,11149,11399,04058,11044,11718,11370
09291,09291,11940,11011,11707,11811,11305,11019,11709,11247,11795,11015,11304,06931,18330,06425,18241,11557,09064,11529,18257,11308
09292,09292,11729,11056,05051,09279,06023,03091,09191,22957,09241,09236,09240,04023,03142,09229,06404,09243,11714,16059,22914,03122
09294,09294,11353,09011,11399,11398,19227,11588,11391,12104,06445,03001,09079,11833,11367,19184,11288,11806,20013,19202,20108,20125
09297,09297,09298,16041,16341,11442,16017,16317,11105,11747,19188,19234,19177,20132,08120,19348,16039,19111,11852,11438,19031,16043
09298,09298,11105,11747,09297,16041,16341,16039,19348,19111,16043,16343,11442,19234,19188,11852,11438,08120,08402,16017,16317,19177
10862,10862,43378,10124,10882,10926,10916,10878,15015,10870,10921,15016,10895,10927,10876,10883,10928,15017,10917,07064,10879,15020
10870,10870,10921,10878,10916,10926,10882,10927,10928,10883,10876,10917,10879,10922,10871,11987,07064,10900,10884,10901,15015,15020
10871,10922,10871,10879,10917,10905,10872,10900,10884,10880,10928,10883,10909,07064,10901,11987,10921,10870,10876,10878,10927,15020
10872,10872,10905,10880,10909,10922,10871,10900,10884,10879,10917,10928,10883,07064,10901,11987,15020,10876,10921,10870,10927,10878
10876,10876,10927,10928,10883,10870,10921,10878,10926,10882,10916,10917,11987,10879,10901,10922,10871,10900,10884,10880,10872,10905
07953,07953,01111,01110,01102,19135,21413,21028,01116,01174,21412,19109,19096,16080,14346,42227,21008,11382,01089,06124,03956,19152
07954,07954,07021,05277,05075,05079,05667,05308,05069,05668,11870,11493,06036,05666,07073,09072,05104,06046,11471,11897,11602,13320
07956,07956,05057,07073,05665,05061,05142,05141,05070,05045,05008,27000,05305,07017,05046,05056,05147,18090,06499,15034,19036,05060
08001,08001,08087,08005,08294,08064,08050,08582,08583,08239,08045,08267,08514,08074,08481,08263,08278,08019,08014,08206,08089,25021
08002,08002,42240,08305,08034,08029,08584,08242,08046,42100,08015,08039,03206,08128,08410,08053,08411,08025,03059,03296,06022,11917
08003,08003,08069,08020,08259,08071,08217,08038,08530,08519,08520,08309,08469,08030,08458,08468,08068,08089,08014,08271,08139,08222
08005,08005,08294,08087,08001,08064,08089,08583,08582,08239,08014,08045,08267,08050,08514,08481,08263,08278,08019,08074,08211,08206
08010,08010,08059,08012,08011,08018,08347,08049,08346,08286,08502,08057,08085,25017,08283,08215,08082,08214,08216,08219,08273,08350
08011,08011,08059,08012,08010,08018,08347,08049,08346,08286,08502,08057,08085,25017,08283,08215,08082,08214,08216,08219,08273,08350
08012,08012,08059,08010,08011,08018,08347,08049,08286,08346,08502,08057,08085,25017,08283,08215,08082,08214,08216,08219,08273,08350
08433,08433,08431,08432,08426,01006,43541,22956,19089,25039,08510,19090,01054,01056,01050,43274,01138,08125,08131,08425,08437,08133
08434,08434,08429,08428,08424,08123,08129,08423,08437,08133,08425,08131,06004,01050,18155,18953,18238,01056,05004,08227,14415,18938
08435,08435,09444,03267,03269,14277,02055,16032,16042,15140,15141,11380,16087,16095,16389,11435,18035,15148,18348,19086,16050,16350
08436,08436,08132,08130,08417,08128,08410,08053,08029,03206,11959,11158,11767,03274,08039,03934,01002,01001,01145,08305,06067,08046
08437,08437,08133,08131,08425,08129,08423,08424,08428,08125,08434,08429,06004,01054,11053,11723,18938,06190,11052,01050,08123,09218
08458,08458,08469,08071,08003,08020,08038,08259,08217,08069,08309,08519,08530,08520,43595,06077,08089,08419,08414,08418,08271,08030
08468,08468,08068,08030,08530,08520,08309,08519,08060,08259,08069,42261,08217,42265,08003,08192,43245,08038,08020,08544,08268,08078
08469,08469,08458,08071,08003,08020,08038,08069,08259,08217,08519,08309,08530,08520,43595,08089,06077,08418,08419,08414,08271,08030
09302,09302,12167,09167,09317,09116,03158,03233,03115,03132,03159,03191,09084,14267,09209,11603,43350,11439,09159,09319,04022,03156
09304,09304,09272,07046,07079,09268,09269,03222,11080,09267,03159,04022,11081,11734,11209,11210,11783,09052,09004,06043,03098,06430
09306,09306,09078,03157,09070,03163,09132,09184,09040,11349,06417,05071,09003,06030,09134,11170,11771,09160,11206,09050,05083,03119
09307,09307,42148,19127,16112,11444,18021,19144,03965,21399,09085,03956,14346,19038,01015,11732,11733,03096,19140,19143,19135,19161
09309,09309,43364,42074,16115,16116,11445,19096,42227,19152,09310,19279,01117,06124,19115,11382,21008,21412,16080,43299,21413,03685
09310,09310,11382,42227,19109,12029,12529,21413,42200,19115,21028,43364,19074,19096,01175,01120,06959,01116,14346,16056,01121,01174
09315,09315,09121,09119,11352,09183,43388,11850,11431,11402,11354,09130,11403,11400,11370,09059,14282,09124,03147,14292,09273,11134
09316,09316,03171,14323,03268,03166,09150,09409,11137,11136,11761,14334,19156,14287,14242,19370,11135,09320,09128,14296,09152,03117
09317,09317,03115,03158,14267,09116,09319,03174,43346,09320,03152,03132,03116,03164,03153,11603,09153,03191,03133,09154,14341,09401
09318,09318,09209,09160,09266,09116,03144,03145,03280,03115,11242,11793,09319,09084,03153,03170,03116,09317,09159,09320,09060,03158
09319,09319,09320,03116,09317,09116,03115,03174,14267,03158,03153,03152,43346,03164,09209,03132,09154,09128,43404,09318,03187,09153
09320,09320,09319,03116,09317,03174,09116,03115,14267,09128,03158,09154,03164,03152,43346,03117,43404,03153,09126,14287,14242,11136
09322,09322,08220,12154,03012,08037,01016,03014,04686,03017,16084,16384,16069,03304,19098,03013,18174,07016,21202,15146,08386,16057
09326,09326,06426,03077,06029,04020,09237,11061,11731,22958,05122,06192,11813,14415,18147,04015,09370,06015,11888,11547,11060,09105
09328,09328,19097,19183,03013,01016,15146,12154,19905,16069,16157,03304,16084,16384,03089,19896,16057,16357,03246,12142,19098,19249
09340,09340,09262,01074,43311,14543,14297,11906,11907,01205,14028,09253,14288,11590,09257,09256,11911,11912,20010,19280,14350,11901
10879,10879,10917,10922,10871,10928,10883,10900,10884,07064,10880,10872,10905,10878,10870,10921,10909,10876,10916,10901,10927,11987
10880,10880,10909,10872,10905,10900,10884,10922,10871,10879,10917,10901,07064,10928,10883,15020,11987,10876,10927,10878,10870,10921
10882,10882,10926,10916,10878,10927,10870,10921,10876,10883,10928,10917,10879,11987,43378,10124,10922,10871,10901,10862,10884,10900
10883,10883,10928,10876,10917,10927,10879,10922,10871,10900,10884,10870,10921,10878,11987,10916,10901,10926,10882,10880,10872,10905
10884,10884,10900,10880,10872,10905,10922,10871,10879,10909,10883,10928,10917,10901,11987,10876,07064,10927,10870,10921,10878,15020
10878,10878,10916,10870,10921,10926,10882,10917,10927,10928,10883,10876,10879,10922,10871,07064,15015,11987,10901,10900,10884,15020
08015,08015,42100,08046,08039,08034,08305,08076,08029,08053,42240,08073,08584,08002,08130,08436,08132,08417,01002,01001,01145,03274
08017,08017,08274,08270,08271,08253,08487,08194,08517,08222,08139,08035,08418,08419,08414,08217,08206,08458,08071,08494,08078,08086
08018,08018,08011,08010,08012,08059,08347,08049,08286,08346,08502,08057,08085,25017,08283,08215,08082,08214,08216,08219,08273,08350
08019,08019,08278,08481,08514,08263,08074,08267,08045,08582,08583,08014,08064,08239,08050,08494,08089,08139,08222,08194,08517,08035
08020,08020,08003,08038,08069,08259,08071,08217,08519,08309,08530,08520,08469,08458,08030,08089,08014,08068,08468,08271,08139,08222
08022,08022,01226,15042,15091,03946,03806,03963,03815,03850,03855,03949,15133,03841,03953,43369,15094,18317,15040,15055,15039,01103
